results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,results/alternatives/0/words/0/endTime,results/alternatives/0/words/0/startTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,results/resultEndTime
0.89283627,,0.91283858,199.400s,199.300s,who,2,en-us,200.012519s
0.89283627,,0.91283858,199.800s,199.400s,have,2,en-us,200.012519s
0.75935715, so it's hard to say is I had a racist or xenophobic attitude and this there's this General lack of trust of the Korean government especially for the young adults that Korean government is not able to take care of its own citizens so it should pay more attention and make sure that it does not own citizens don't feel that the treatment towards refugees are unfair compared to the people who have,0.91283858,170.300s,170.100s,so,1,en-us,200.022543s
0.75935715,,0.91283858,170.500s,170.300s,it's,1,en-us,200.022543s
0.75935715,,0.91283858,170.700s,170.500s,hard,1,en-us,200.022543s
0.75935715,,0.91283858,170.800s,170.700s,to,1,en-us,200.022543s
0.75935715,,0.91283858,171.100s,170.800s,say,1,en-us,200.022543s
0.75935715,,0.91283858,171.500s,171.100s,is,1,en-us,200.022543s
0.75935715,,0.53506029,172.600s,172.500s,I,1,en-us,200.022543s
0.75935715,,0.53506029,172.600s,172.600s,had,1,en-us,200.022543s
0.75935715,,0.53506029,172.700s,172.600s,a,1,en-us,200.022543s
0.75935715,,0.7273522,173.100s,172.700s,racist,1,en-us,200.022543s
0.75935715,,0.91283858,173.300s,173.100s,or,1,en-us,200.022543s
0.75935715,,0.88382906,174s,173.300s,xenophobic,1,en-us,200.022543s
0.75935715,,0.76456445,174.600s,174s,attitude,1,en-us,200.022543s
0.75935715,,0.53506035,176s,175.500s,and,1,en-us,200.022543s
0.75935715,,0.71165377,177s,176.600s,this,1,en-us,200.022543s
0.75935715,,0.91283858,177.200s,177s,there's,1,en-us,200.022543s
0.75935715,,0.70891696,177.400s,177.200s,this,1,en-us,200.022543s
0.75935715,,0.71817333,177.900s,177.400s,General,1,en-us,200.022543s
0.75935715,,0.91283858,178.200s,177.900s,lack,1,en-us,200.022543s
0.75935715,,0.73606223,178.300s,178.200s,of,1,en-us,200.022543s
0.75935715,,0.757177,178.900s,178.300s,trust,1,en-us,200.022543s
0.75935715,,0.63361722,179.600s,179.300s,of,1,en-us,200.022543s
0.75935715,,0.91283858,179.700s,179.600s,the,1,en-us,200.022543s
0.75935715,,0.84470588,180s,179.700s,Korean,1,en-us,200.022543s
0.75935715,,0.65001273,180.800s,180s,government,1,en-us,200.022543s
0.75935715,,0.64523602,181.900s,181.200s,especially,1,en-us,200.022543s
0.75935715,,0.91283858,182.300s,182.100s,for,1,en-us,200.022543s
0.75935715,,0.72261226,182.400s,182.300s,the,1,en-us,200.022543s
0.75935715,,0.7273522,182.600s,182.400s,young,1,en-us,200.022543s
0.75935715,,0.59633321,183.100s,182.600s,adults,1,en-us,200.022543s
0.75935715,,0.53506035,183.700s,183.200s,that,1,en-us,200.022543s
0.75935715,,0.91283858,184.500s,184.100s,Korean,1,en-us,200.022543s
0.75935715,,0.72517085,184.900s,184.500s,government,1,en-us,200.022543s
0.75935715,,0.91283858,185s,184.900s,is,1,en-us,200.022543s
0.75935715,,0.65952086,185.500s,185s,not,1,en-us,200.022543s
0.75935715,,0.73606229,186s,185.700s,able,1,en-us,200.022543s
0.75935715,,0.72261226,186s,186s,to,1,en-us,200.022543s
0.75935715,,0.91283858,186.200s,186s,take,1,en-us,200.022543s
0.75935715,,0.64523602,186.400s,186.200s,care,1,en-us,200.022543s
0.75935715,,0.73606223,186.500s,186.400s,of,1,en-us,200.022543s
0.75935715,,0.91283858,186.700s,186.500s,its,1,en-us,200.022543s
0.75935715,,0.6285888,186.900s,186.700s,own,1,en-us,200.022543s
0.75935715,,0.6556524,187.500s,186.900s,citizens,1,en-us,200.022543s
0.75935715,,0.85017049,188.600s,188.300s,so,1,en-us,200.022543s
0.75935715,,0.80230838,188.800s,188.600s,it,1,en-us,200.022543s
0.75935715,,0.72469223,189.300s,188.800s,should,1,en-us,200.022543s
0.75935715,,0.91283858,189.500s,189.300s,pay,1,en-us,200.022543s
0.75935715,,0.80230838,189.700s,189.500s,more,1,en-us,200.022543s
0.75935715,,0.56253743,190.400s,189.700s,attention,1,en-us,200.022543s
0.75935715,,0.68598729,191.400s,191.100s,and,1,en-us,200.022543s
0.75935715,,0.91283858,191.700s,191.400s,make,1,en-us,200.022543s
0.75935715,,0.91283858,191.900s,191.700s,sure,1,en-us,200.022543s
0.75935715,,0.7706008,192.100s,191.900s,that,1,en-us,200.022543s
0.75935715,,0.91283858,192.200s,192.100s,it,1,en-us,200.022543s
0.75935715,,0.8305189,192.500s,192.200s,does,1,en-us,200.022543s
0.75935715,,0.58680612,193s,192.500s,not,1,en-us,200.022543s
0.75935715,,0.71196771,193.400s,193.100s,own,1,en-us,200.022543s
0.75935715,,0.71196771,193.800s,193.400s,citizens,1,en-us,200.022543s
0.75935715,,0.72474539,194.100s,193.800s,don't,1,en-us,200.022543s
0.75935715,,0.71764266,194.500s,194.100s,feel,1,en-us,200.022543s
0.75935715,,0.75649762,194.900s,194.700s,that,1,en-us,200.022543s
0.75935715,,0.91283858,195s,194.900s,the,1,en-us,200.022543s
0.75935715,,0.88669437,195.400s,195s,treatment,1,en-us,200.022543s
0.75935715,,0.60989857,195.800s,195.400s,towards,1,en-us,200.022543s
0.75935715,,0.62949514,196.300s,195.800s,refugees,1,en-us,200.022543s
0.75935715,,0.73952556,196.400s,196.300s,are,1,en-us,200.022543s
0.75935715,,0.72799551,197.200s,196.400s,unfair,1,en-us,200.022543s
0.75935715,,0.78789532,197.800s,197.300s,compared,1,en-us,200.022543s
0.75935715,,0.6253081,198.300s,197.800s,to,1,en-us,200.022543s
0.75935715,,0.66629153,198.900s,198.700s,the,1,en-us,200.022543s
0.75935715,,0.72799551,199.200s,198.900s,people,1,en-us,200.022543s
0.75935715,,0.7681523,199.500s,199.200s,who,1,en-us,200.022543s
0.75935715,,0.75649762,199.800s,199.500s,have,1,en-us,200.022543s
0.65740436, the nationality and will have citizenship of the country already,0.91283858,200.200s,200s,the,2,en-us,203.630705s
0.65740436,,0.91283858,200.900s,200.200s,nationality,2,en-us,203.630705s
0.65740436,,0.91283858,201.200s,200.900s,and,2,en-us,203.630705s
0.65740436,,0.53296417,201.400s,201.200s,will,2,en-us,203.630705s
0.65740436,,0.69200271,201.600s,201.400s,have,2,en-us,203.630705s
0.65740436,,0.64389813,202.300s,201.600s,citizenship,2,en-us,203.630705s
0.65740436,,0.35873345,202.400s,202.300s,of,2,en-us,203.630705s
0.65740436,,0.39839259,202.500s,202.400s,the,2,en-us,203.630705s
0.65740436,,0.72616279,202.800s,202.500s,country,2,en-us,203.630705s
0.65740436,,0.48337358,203.300s,202.800s,already,2,en-us,203.630705s
0.68227839, the nationality will have citizenship of the country already,0.91283858,200.200s,200s,the,1,en-us,203.640729s
0.68227839,,0.91283858,201.200s,200.200s,nationality,1,en-us,203.640729s
0.68227839,,0.60374105,201.400s,201.200s,will,1,en-us,203.640729s
0.68227839,,0.69724268,201.600s,201.400s,have,1,en-us,203.640729s
0.68227839,,0.63578093,202.300s,201.600s,citizenship,1,en-us,203.640729s
0.68227839,,0.56498939,202.400s,202.300s,of,1,en-us,203.640729s
0.68227839,,0.48801452,202.500s,202.400s,the,1,en-us,203.640729s
0.68227839,,0.74471462,202.800s,202.500s,country,1,en-us,203.640729s
0.68227839,,0.58034515,203.300s,202.800s,already,1,en-us,203.640729s
,,,,,,1,en-us,206.056193s
,,,,,,2,en-us,206.126351s
,,,,,,1,en-us,208.201046s
,,,,,,1,en-us,210.285763s
,,,,,,2,en-us,210.385988s
0.73972797, first of all you mentioned that s okay so well you mentioned that a lot of Korean citizens are against it and as a as an Evidence you showed the petition that number of the petitioners in foreign against these refugees but I believe this issue is not really a democratic issue that can be decided upon the popular Theory,0.91283858,214s,213.600s,first,2,en-us,241.015286s
0.73972797,,0.91283858,214.100s,214s,of,2,en-us,241.015286s
0.73972797,,0.91283858,214.400s,214.100s,all,2,en-us,241.015286s
0.73972797,,0.91283858,214.500s,214.400s,you,2,en-us,241.015286s
0.73972797,,0.91283858,215s,214.500s,mentioned,2,en-us,241.015286s
0.73972797,,0.91283858,215.500s,215s,that,2,en-us,241.015286s
0.73972797,,0.37455747,218.400s,217.900s,s,2,en-us,241.015286s
0.73972797,,0.83102083,219s,218.600s,okay,2,en-us,241.015286s
0.73972797,,0.58364201,219.700s,219s,so,2,en-us,241.015286s
0.73972797,,0.70545214,221s,220.500s,well,2,en-us,241.015286s
0.73972797,,0.37192601,221.400s,221.300s,you,2,en-us,241.015286s
0.73972797,,0.91283858,221.800s,221.400s,mentioned,2,en-us,241.015286s
0.73972797,,0.4568235,222.100s,221.800s,that,2,en-us,241.015286s
0.73972797,,0.91283858,222.100s,222.100s,a,2,en-us,241.015286s
0.73972797,,0.69337952,222.400s,222.100s,lot,2,en-us,241.015286s
0.73972797,,0.63013208,222.600s,222.400s,of,2,en-us,241.015286s
0.73972797,,0.74181926,223s,222.600s,Korean,2,en-us,241.015286s
0.73972797,,0.91283858,223.500s,223s,citizens,2,en-us,241.015286s
0.73972797,,0.72044343,223.600s,223.500s,are,2,en-us,241.015286s
0.73972797,,0.75181073,224.200s,223.600s,against,2,en-us,241.015286s
0.73972797,,0.72044343,224.500s,224.200s,it,2,en-us,241.015286s
0.73972797,,0.66510218,224.900s,224.500s,and,2,en-us,241.015286s
0.73972797,,0.70937479,225.200s,224.900s,as,2,en-us,241.015286s
0.73972797,,0.42370093,226.200s,225.200s,a,2,en-us,241.015286s
0.73972797,,0.37192601,226.800s,226.600s,as,2,en-us,241.015286s
0.73972797,,0.91283858,226.900s,226.800s,an,2,en-us,241.015286s
0.73972797,,0.77045435,227.400s,226.900s,Evidence,2,en-us,241.015286s
0.73972797,,0.65257066,227.800s,227.400s,you,2,en-us,241.015286s
0.73972797,,0.91283858,228.100s,227.800s,showed,2,en-us,241.015286s
0.73972797,,0.54070425,228.500s,228.100s,the,2,en-us,241.015286s
0.73972797,,0.91283858,229.100s,228.500s,petition,2,en-us,241.015286s
0.73972797,,0.55272037,229.300s,229.100s,that,2,en-us,241.015286s
0.73972797,,0.80377018,229.600s,229.300s,number,2,en-us,241.015286s
0.73972797,,0.91283858,229.700s,229.600s,of,2,en-us,241.015286s
0.73972797,,0.72044343,229.800s,229.700s,the,2,en-us,241.015286s
0.73972797,,0.86706132,230.700s,229.800s,petitioners,2,en-us,241.015286s
0.73972797,,0.70105767,231.200s,230.700s,in,2,en-us,241.015286s
0.73972797,,0.69493896,232s,231.300s,foreign,2,en-us,241.015286s
0.73972797,,0.91283858,232.500s,232s,against,2,en-us,241.015286s
0.73972797,,0.91283858,232.800s,232.500s,these,2,en-us,241.015286s
0.73972797,,0.76801205,233.500s,232.800s,refugees,2,en-us,241.015286s
0.73972797,,0.51821554,234.600s,234s,but,2,en-us,241.015286s
0.73972797,,0.71812838,235.400s,235.300s,I,2,en-us,241.015286s
0.73972797,,0.91283858,236s,235.400s,believe,2,en-us,241.015286s
0.73972797,,0.61603588,236.300s,236s,this,2,en-us,241.015286s
0.73972797,,0.65937209,236.700s,236.300s,issue,2,en-us,241.015286s
0.73972797,,0.91283858,236.800s,236.700s,is,2,en-us,241.015286s
0.73972797,,0.51821566,237.100s,236.800s,not,2,en-us,241.015286s
0.73972797,,0.61603588,237.400s,237.100s,really,2,en-us,241.015286s
0.73972797,,0.91283858,237.400s,237.400s,a,2,en-us,241.015286s
0.73972797,,0.90453726,238.200s,237.400s,democratic,2,en-us,241.015286s
0.73972797,,0.64507437,238.400s,238.200s,issue,2,en-us,241.015286s
0.73972797,,0.91283858,238.600s,238.400s,that,2,en-us,241.015286s
0.73972797,,0.72591472,238.700s,238.600s,can,2,en-us,241.015286s
0.73972797,,0.61603588,238.900s,238.700s,be,2,en-us,241.015286s
0.73972797,,0.71812832,239.500s,238.900s,decided,2,en-us,241.015286s
0.73972797,,0.70180035,239.900s,239.500s,upon,2,en-us,241.015286s
0.73972797,,0.58174688,240.100s,239.900s,the,2,en-us,241.015286s
0.73972797,,0.91283858,240.500s,240.100s,popular,2,en-us,241.015286s
0.73972797,,0.76438946,240.800s,240.500s,Theory,2,en-us,241.015286s
0.85130072, first of all you mentioned that s okay so well you mentioned that a lot of Korean citizens are against it and as a as an evidence to show the petition that number of the petitioners and for I mean against peace refugees but I believe this issue is not really a democratic issue that can be decided upon the popular Theory,0.91283858,214s,213.600s,first,1,en-us,241.015287s
0.85130072,,0.91283858,214.100s,214s,of,1,en-us,241.015287s
0.85130072,,0.91283858,214.400s,214.100s,all,1,en-us,241.015287s
0.85130072,,0.91283858,214.500s,214.400s,you,1,en-us,241.015287s
0.85130072,,0.91283858,215s,214.500s,mentioned,1,en-us,241.015287s
0.85130072,,0.91283858,215.500s,215s,that,1,en-us,241.015287s
0.85130072,,0.91283858,218.400s,217.900s,s,1,en-us,241.015287s
0.85130072,,0.91283858,219s,218.600s,okay,1,en-us,241.015287s
0.85130072,,0.91283858,219.700s,219s,so,1,en-us,241.015287s
0.85130072,,0.91283858,221s,220.500s,well,1,en-us,241.015287s
0.85130072,,0.91283858,221.400s,221.100s,you,1,en-us,241.015287s
0.85130072,,0.91283858,221.800s,221.400s,mentioned,1,en-us,241.015287s
0.85130072,,0.91283858,222.100s,221.800s,that,1,en-us,241.015287s
0.85130072,,0.91283858,222.100s,222.100s,a,1,en-us,241.015287s
0.85130072,,0.91283858,222.400s,222.100s,lot,1,en-us,241.015287s
0.85130072,,0.91283858,222.600s,222.400s,of,1,en-us,241.015287s
0.85130072,,0.91283858,223s,222.600s,Korean,1,en-us,241.015287s
0.85130072,,0.91283858,223.500s,223s,citizens,1,en-us,241.015287s
0.85130072,,0.91283858,223.600s,223.500s,are,1,en-us,241.015287s
0.85130072,,0.91283858,224.300s,223.600s,against,1,en-us,241.015287s
0.85130072,,0.91283858,224.500s,224.300s,it,1,en-us,241.015287s
0.85130072,,0.91283858,224.900s,224.500s,and,1,en-us,241.015287s
0.85130072,,0.91283858,225.200s,224.900s,as,1,en-us,241.015287s
0.85130072,,0.91283858,226.200s,225.200s,a,1,en-us,241.015287s
0.85130072,,0.91283858,226.800s,226.600s,as,1,en-us,241.015287s
0.85130072,,0.91283858,226.900s,226.800s,an,1,en-us,241.015287s
0.85130072,,0.91283858,227.400s,226.900s,evidence,1,en-us,241.015287s
0.85130072,,0.91283858,227.800s,227.400s,to,1,en-us,241.015287s
0.85130072,,0.91283858,228.200s,227.800s,show,1,en-us,241.015287s
0.85130072,,0.69448358,228.500s,228.200s,the,1,en-us,241.015287s
0.85130072,,0.91283858,229.100s,228.500s,petition,1,en-us,241.015287s
0.85130072,,0.70389676,229.300s,229.100s,that,1,en-us,241.015287s
0.85130072,,0.91283858,229.600s,229.300s,number,1,en-us,241.015287s
0.85130072,,0.91283858,229.700s,229.600s,of,1,en-us,241.015287s
0.85130072,,0.7720601,229.800s,229.700s,the,1,en-us,241.015287s
0.85130072,,0.85346222,230.700s,229.800s,petitioners,1,en-us,241.015287s
0.85130072,,0.68485606,231.300s,230.700s,and,1,en-us,241.015287s
0.85130072,,0.91283858,231.700s,231.400s,for,1,en-us,241.015287s
0.85130072,,0.91283858,231.700s,231.700s,I,1,en-us,241.015287s
0.85130072,,0.88582212,232s,231.700s,mean,1,en-us,241.015287s
0.85130072,,0.91283858,232.400s,232s,against,1,en-us,241.015287s
0.85130072,,0.68659282,232.800s,232.400s,peace,1,en-us,241.015287s
0.85130072,,0.88627666,233.500s,232.800s,refugees,1,en-us,241.015287s
0.85130072,,0.63599092,234.500s,234s,but,1,en-us,241.015287s
0.85130072,,0.71296483,235.400s,235.300s,I,1,en-us,241.015287s
0.85130072,,0.91283858,236s,235.400s,believe,1,en-us,241.015287s
0.85130072,,0.66529977,236.300s,236s,this,1,en-us,241.015287s
0.85130072,,0.71003455,236.700s,236.300s,issue,1,en-us,241.015287s
0.85130072,,0.91283858,236.800s,236.700s,is,1,en-us,241.015287s
0.85130072,,0.6303733,237.100s,236.800s,not,1,en-us,241.015287s
0.85130072,,0.69512171,237.400s,237.100s,really,1,en-us,241.015287s
0.85130072,,0.91283858,237.400s,237.400s,a,1,en-us,241.015287s
0.85130072,,0.91283858,238.200s,237.400s,democratic,1,en-us,241.015287s
0.85130072,,0.70511162,238.400s,238.200s,issue,1,en-us,241.015287s
0.85130072,,0.91283858,238.600s,238.400s,that,1,en-us,241.015287s
0.85130072,,0.7560932,238.700s,238.600s,can,1,en-us,241.015287s
0.85130072,,0.69512171,238.900s,238.700s,be,1,en-us,241.015287s
0.85130072,,0.72554266,239.500s,238.900s,decided,1,en-us,241.015287s
0.85130072,,0.71732694,239.900s,239.500s,upon,1,en-us,241.015287s
0.85130072,,0.67497408,240.100s,239.900s,the,1,en-us,241.015287s
0.85130072,,0.91283858,240.500s,240.100s,popular,1,en-us,241.015287s
0.85130072,,0.86286962,240.800s,240.500s,Theory,1,en-us,241.015287s
0.79104483, votes it is the legal right to be examined under a fair and Justice law because it is a law we I mean it is also kind of an International Love Me Korea sign like several tens of years ago and we promise to the international society that we are going to accept the refugees in this or that cases so well I do understand a lot of people are against the well there are a lot of like emotional or,0.91283858,241.500s,241.100s,votes,2,en-us,270.993109s
0.79104483,,0.91283858,241.800s,241.700s,it,2,en-us,270.993109s
0.79104483,,0.91283858,241.900s,241.800s,is,2,en-us,270.993109s
0.79104483,,0.91283858,242.200s,241.900s,the,2,en-us,270.993109s
0.79104483,,0.91283858,242.600s,242.200s,legal,2,en-us,270.993109s
0.79104483,,0.69851691,242.900s,242.600s,right,2,en-us,270.993109s
0.79104483,,0.7722311,243s,242.900s,to,2,en-us,270.993109s
0.79104483,,0.91283858,243.200s,243s,be,2,en-us,270.993109s
0.79104483,,0.91189802,243.700s,243.200s,examined,2,en-us,270.993109s
0.79104483,,0.71406096,244s,243.700s,under,2,en-us,270.993109s
0.79104483,,0.83508301,244.100s,244s,a,2,en-us,270.993109s
0.79104483,,0.91283858,244.600s,244.100s,fair,2,en-us,270.993109s
0.79104483,,0.91283858,244.700s,244.600s,and,2,en-us,270.993109s
0.79104483,,0.7663753,245.400s,244.700s,Justice,2,en-us,270.993109s
0.79104483,,0.72491348,246.200s,245.600s,law,2,en-us,270.993109s
0.79104483,,0.91283858,246.700s,246.400s,because,2,en-us,270.993109s
0.79104483,,0.91283858,246.800s,246.700s,it,2,en-us,270.993109s
0.79104483,,0.90598238,247.100s,246.800s,is,2,en-us,270.993109s
0.79104483,,0.72344017,247.400s,247.100s,a,2,en-us,270.993109s
0.79104483,,0.72711444,248s,247.400s,law,2,en-us,270.993109s
0.79104483,,0.74674952,248.700s,248.300s,we,2,en-us,270.993109s
0.79104483,,0.91283858,248.800s,248.700s,I,2,en-us,270.993109s
0.79104483,,0.71936327,249s,248.800s,mean,2,en-us,270.993109s
0.79104483,,0.75921118,249.200s,249s,it,2,en-us,270.993109s
0.79104483,,0.91283858,249.300s,249.200s,is,2,en-us,270.993109s
0.79104483,,0.72667515,249.900s,249.300s,also,2,en-us,270.993109s
0.79104483,,0.80818343,250.100s,249.900s,kind,2,en-us,270.993109s
0.79104483,,0.75921118,250.300s,250.100s,of,2,en-us,270.993109s
0.79104483,,0.91283858,250.400s,250.300s,an,2,en-us,270.993109s
0.79104483,,0.74818689,251s,250.400s,International,2,en-us,270.993109s
0.79104483,,0.66733617,251.400s,251s,Love,2,en-us,270.993109s
0.79104483,,0.70242161,251.800s,251.400s,Me,2,en-us,270.993109s
0.79104483,,0.89551032,252.200s,251.900s,Korea,2,en-us,270.993109s
0.79104483,,0.72787744,252.500s,252.200s,sign,2,en-us,270.993109s
0.79104483,,0.7894147,252.700s,252.500s,like,2,en-us,270.993109s
0.79104483,,0.84591925,253s,252.700s,several,2,en-us,270.993109s
0.79104483,,0.91283858,253.200s,253s,tens,2,en-us,270.993109s
0.79104483,,0.72167313,253.400s,253.200s,of,2,en-us,270.993109s
0.79104483,,0.60044551,253.700s,253.400s,years,2,en-us,270.993109s
0.79104483,,0.65352792,254.200s,253.700s,ago,2,en-us,270.993109s
0.79104483,,0.91283858,255.800s,255.600s,and,2,en-us,270.993109s
0.79104483,,0.75485981,255.900s,255.800s,we,2,en-us,270.993109s
0.79104483,,0.91283858,256.400s,255.900s,promise,2,en-us,270.993109s
0.79104483,,0.66227394,256.600s,256.400s,to,2,en-us,270.993109s
0.79104483,,0.72167313,256.900s,256.600s,the,2,en-us,270.993109s
0.79104483,,0.91283858,257.500s,256.900s,international,2,en-us,270.993109s
0.79104483,,0.64572358,258s,257.500s,society,2,en-us,270.993109s
0.79104483,,0.91283858,258.200s,258s,that,2,en-us,270.993109s
0.79104483,,0.72167313,258.400s,258.200s,we,2,en-us,270.993109s
0.79104483,,0.65352792,258.600s,258.400s,are,2,en-us,270.993109s
0.79104483,,0.72787827,258.900s,258.600s,going,2,en-us,270.993109s
0.79104483,,0.91283858,259s,258.900s,to,2,en-us,270.993109s
0.79104483,,0.74155259,259.400s,259s,accept,2,en-us,270.993109s
0.79104483,,0.91283858,259.500s,259.400s,the,2,en-us,270.993109s
0.79104483,,0.61691701,260.200s,259.500s,refugees,2,en-us,270.993109s
0.79104483,,0.91283858,260.500s,260.200s,in,2,en-us,270.993109s
0.79104483,,0.70894939,260.800s,260.500s,this,2,en-us,270.993109s
0.79104483,,0.91283858,261s,260.800s,or,2,en-us,270.993109s
0.79104483,,0.58710068,261.400s,261s,that,2,en-us,270.993109s
0.79104483,,0.86706346,262s,261.400s,cases,2,en-us,270.993109s
0.79104483,,0.69378114,262.900s,262.400s,so,2,en-us,270.993109s
0.79104483,,0.7163651,263.500s,263s,well,2,en-us,270.993109s
0.79104483,,0.73300028,264.200s,264.100s,I,2,en-us,270.993109s
0.79104483,,0.91283858,264.500s,264.200s,do,2,en-us,270.993109s
0.79104483,,0.91283858,264.900s,264.500s,understand,2,en-us,270.993109s
0.79104483,,0.6937812,265s,264.900s,a,2,en-us,270.993109s
0.79104483,,0.86099154,265.300s,265s,lot,2,en-us,270.993109s
0.79104483,,0.73300028,265.400s,265.300s,of,2,en-us,270.993109s
0.79104483,,0.58532429,265.900s,265.400s,people,2,en-us,270.993109s
0.79104483,,0.82523006,266.200s,265.900s,are,2,en-us,270.993109s
0.79104483,,0.91283858,266.600s,266.200s,against,2,en-us,270.993109s
0.79104483,,0.74529582,266.900s,266.600s,the,2,en-us,270.993109s
0.79104483,,0.91283858,267.900s,267.600s,well,2,en-us,270.993109s
0.79104483,,0.91283858,268.100s,267.900s,there,2,en-us,270.993109s
0.79104483,,0.91283858,268.200s,268.100s,are,2,en-us,270.993109s
0.79104483,,0.52678937,268.200s,268.200s,a,2,en-us,270.993109s
0.79104483,,0.59312296,268.500s,268.200s,lot,2,en-us,270.993109s
0.79104483,,0.73300028,268.700s,268.500s,of,2,en-us,270.993109s
0.79104483,,0.84591925,268.900s,268.700s,like,2,en-us,270.993109s
0.79104483,,0.64330637,269.700s,268.900s,emotional,2,en-us,270.993109s
0.79104483,,0.52573007,270.300s,269.700s,or,2,en-us,270.993109s
0.83783704, votes it is the legal rights to be examined under a fair and Justice law because it is a law and we I mean it is also kind of an International Love Me Korea sign like several tens of years ago and we promise to the international society that we are going to accept the refugees in this or bad cases so well I do understand a lot of people are against well there are a lot of like emotional or,0.91283858,241.500s,241.100s,votes,1,en-us,270.993110s
0.83783704,,0.91283858,241.800s,241.700s,it,1,en-us,270.993110s
0.83783704,,0.91283858,241.900s,241.800s,is,1,en-us,270.993110s
0.83783704,,0.91283858,242.200s,241.900s,the,1,en-us,270.993110s
0.83783704,,0.91283858,242.600s,242.200s,legal,1,en-us,270.993110s
0.83783704,,0.91283858,242.900s,242.600s,rights,1,en-us,270.993110s
0.83783704,,0.91283858,243s,242.900s,to,1,en-us,270.993110s
0.83783704,,0.91283858,243.200s,243s,be,1,en-us,270.993110s
0.83783704,,0.91283858,243.700s,243.200s,examined,1,en-us,270.993110s
0.83783704,,0.91283858,244s,243.700s,under,1,en-us,270.993110s
0.83783704,,0.72448874,244.100s,244s,a,1,en-us,270.993110s
0.83783704,,0.91283858,244.600s,244.100s,fair,1,en-us,270.993110s
0.83783704,,0.829301,244.700s,244.600s,and,1,en-us,270.993110s
0.83783704,,0.87655479,245.300s,244.700s,Justice,1,en-us,270.993110s
0.83783704,,0.75710994,246.200s,245.600s,law,1,en-us,270.993110s
0.83783704,,0.91283858,246.700s,246.400s,because,1,en-us,270.993110s
0.83783704,,0.91283858,246.800s,246.700s,it,1,en-us,270.993110s
0.83783704,,0.89761847,247.100s,246.800s,is,1,en-us,270.993110s
0.83783704,,0.75857484,247.400s,247.100s,a,1,en-us,270.993110s
0.83783704,,0.76293331,248s,247.400s,law,1,en-us,270.993110s
0.83783704,,0.76539946,248.300s,248.100s,and,1,en-us,270.993110s
0.83783704,,0.7770586,248.700s,248.300s,we,1,en-us,270.993110s
0.83783704,,0.91283858,248.800s,248.700s,I,1,en-us,270.993110s
0.83783704,,0.74213123,249s,248.800s,mean,1,en-us,270.993110s
0.83783704,,0.829301,249.200s,249s,it,1,en-us,270.993110s
0.83783704,,0.91283858,249.300s,249.200s,is,1,en-us,270.993110s
0.83783704,,0.76177633,249.900s,249.300s,also,1,en-us,270.993110s
0.83783704,,0.87655449,250.100s,249.900s,kind,1,en-us,270.993110s
0.83783704,,0.829301,250.300s,250.100s,of,1,en-us,270.993110s
0.83783704,,0.91283858,250.400s,250.300s,an,1,en-us,270.993110s
0.83783704,,0.80211318,251s,250.400s,International,1,en-us,270.993110s
0.83783704,,0.80211252,251.400s,251s,Love,1,en-us,270.993110s
0.83783704,,0.76953208,251.800s,251.400s,Me,1,en-us,270.993110s
0.83783704,,0.91283858,252.200s,251.900s,Korea,1,en-us,270.993110s
0.83783704,,0.73913485,252.500s,252.200s,sign,1,en-us,270.993110s
0.83783704,,0.90782273,252.700s,252.500s,like,1,en-us,270.993110s
0.83783704,,0.91045117,253s,252.700s,several,1,en-us,270.993110s
0.83783704,,0.91283858,253.200s,253s,tens,1,en-us,270.993110s
0.83783704,,0.77022964,253.400s,253.200s,of,1,en-us,270.993110s
0.83783704,,0.71541357,253.700s,253.400s,years,1,en-us,270.993110s
0.83783704,,0.72451669,254.200s,253.700s,ago,1,en-us,270.993110s
0.83783704,,0.91283858,255.800s,255.600s,and,1,en-us,270.993110s
0.83783704,,0.91283858,255.900s,255.800s,we,1,en-us,270.993110s
0.83783704,,0.91283858,256.400s,255.900s,promise,1,en-us,270.993110s
0.83783704,,0.72576755,256.600s,256.400s,to,1,en-us,270.993110s
0.83783704,,0.74740857,256.900s,256.600s,the,1,en-us,270.993110s
0.83783704,,0.91283858,257.500s,256.900s,international,1,en-us,270.993110s
0.83783704,,0.72341013,258s,257.500s,society,1,en-us,270.993110s
0.83783704,,0.91283858,258.200s,258s,that,1,en-us,270.993110s
0.83783704,,0.77022964,258.400s,258.200s,we,1,en-us,270.993110s
0.83783704,,0.72451675,258.600s,258.400s,are,1,en-us,270.993110s
0.83783704,,0.81171948,258.900s,258.600s,going,1,en-us,270.993110s
0.83783704,,0.91283858,259s,258.900s,to,1,en-us,270.993110s
0.83783704,,0.89015228,259.400s,259s,accept,1,en-us,270.993110s
0.83783704,,0.91283858,259.500s,259.400s,the,1,en-us,270.993110s
0.83783704,,0.71936303,260.200s,259.500s,refugees,1,en-us,270.993110s
0.83783704,,0.91283858,260.500s,260.200s,in,1,en-us,270.993110s
0.83783704,,0.75325167,260.800s,260.500s,this,1,en-us,270.993110s
0.83783704,,0.91283858,261.100s,260.800s,or,1,en-us,270.993110s
0.83783704,,0.91283858,261.300s,261.100s,bad,1,en-us,270.993110s
0.83783704,,0.76415235,262s,261.300s,cases,1,en-us,270.993110s
