results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,results/alternatives/0/words/0/endTime,results/alternatives/0/words/0/startTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,results/resultEndTime
0.88071185, I just think that it's like a special case for the Koreans who have like their their bodies the is like with the XO phobia sometimes and they're just like care about the conditioned living so I think if you think about your population first and there are some so very that have or these away that there are more populous proportion of Korean population so I just,0.91283858,97.400s,97.300s,I,2,en-us,126.897100s
0.88071185,,0.91283858,97.700s,97.400s,just,2,en-us,126.897100s
0.88071185,,0.91283858,97.900s,97.700s,think,2,en-us,126.897100s
0.88071185,,0.91283858,98.300s,97.900s,that,2,en-us,126.897100s
0.88071185,,0.91283858,98.800s,98.500s,it's,2,en-us,126.897100s
0.88071185,,0.91283858,99s,98.800s,like,2,en-us,126.897100s
0.88071185,,0.91283858,99.100s,99s,a,2,en-us,126.897100s
0.88071185,,0.91283858,99.600s,99.100s,special,2,en-us,126.897100s
0.88071185,,0.91283858,100.300s,99.600s,case,2,en-us,126.897100s
0.88071185,,0.91283858,101.100s,100.600s,for,2,en-us,126.897100s
0.88071185,,0.91283858,101.500s,101.100s,the,2,en-us,126.897100s
0.88071185,,0.91283858,102.300s,101.500s,Koreans,2,en-us,126.897100s
0.88071185,,0.91283858,102.700s,102.600s,who,2,en-us,126.897100s
0.88071185,,0.91283858,103s,102.700s,have,2,en-us,126.897100s
0.88071185,,0.91283858,103.300s,103s,like,2,en-us,126.897100s
0.88071185,,0.91283858,104.300s,103.800s,their,2,en-us,126.897100s
0.88071185,,0.91283858,105.300s,105.100s,their,2,en-us,126.897100s
0.88071185,,0.91283858,105.800s,105.300s,bodies,2,en-us,126.897100s
0.88071185,,0.91283858,106s,105.800s,the,2,en-us,126.897100s
0.88071185,,0.91283858,106.100s,106s,is,2,en-us,126.897100s
0.88071185,,0.91283858,106.600s,106.100s,like,2,en-us,126.897100s
0.88071185,,0.91283858,106.900s,106.700s,with,2,en-us,126.897100s
0.88071185,,0.91283858,107.300s,106.900s,the,2,en-us,126.897100s
0.88071185,,0.91283858,107.900s,107.700s,XO,2,en-us,126.897100s
0.88071185,,0.91283858,108.400s,107.900s,phobia,2,en-us,126.897100s
0.88071185,,0.91283858,109.200s,108.400s,sometimes,2,en-us,126.897100s
0.88071185,,0.91283858,109.900s,109.600s,and,2,en-us,126.897100s
0.88071185,,0.91283858,110s,109.900s,they're,2,en-us,126.897100s
0.88071185,,0.91283858,110.200s,110s,just,2,en-us,126.897100s
0.88071185,,0.91283858,110.700s,110.200s,like,2,en-us,126.897100s
0.88071185,,0.91283858,112.300s,111.700s,care,2,en-us,126.897100s
0.88071185,,0.91283858,112.700s,112.300s,about,2,en-us,126.897100s
0.88071185,,0.91283858,113s,112.700s,the,2,en-us,126.897100s
0.88071185,,0.91283858,113.400s,113s,conditioned,2,en-us,126.897100s
0.88071185,,0.91283858,113.900s,113.400s,living,2,en-us,126.897100s
0.88071185,,0.91283858,114.300s,113.900s,so,2,en-us,126.897100s
0.88071185,,0.91283858,114.400s,114.300s,I,2,en-us,126.897100s
0.88071185,,0.91283858,114.700s,114.400s,think,2,en-us,126.897100s
0.88071185,,0.91283858,114.900s,114.700s,if,2,en-us,126.897100s
0.88071185,,0.91283858,115s,114.900s,you,2,en-us,126.897100s
0.88071185,,0.91283858,115.300s,115s,think,2,en-us,126.897100s
0.88071185,,0.91283858,115.600s,115.300s,about,2,en-us,126.897100s
0.88071185,,0.91283858,115.700s,115.600s,your,2,en-us,126.897100s
0.88071185,,0.91283858,116.300s,115.700s,population,2,en-us,126.897100s
0.88071185,,0.91283858,116.900s,116.300s,first,2,en-us,126.897100s
0.88071185,,0.91283858,117.700s,117.300s,and,2,en-us,126.897100s
0.88071185,,0.91283858,117.900s,117.700s,there,2,en-us,126.897100s
0.88071185,,0.91283858,118s,117.900s,are,2,en-us,126.897100s
0.88071185,,0.91283858,118.200s,118s,some,2,en-us,126.897100s
0.88071185,,0.91283858,118.400s,118.200s,so,2,en-us,126.897100s
0.88071185,,0.91283858,118.600s,118.400s,very,2,en-us,126.897100s
0.88071185,,0.91283858,119.100s,118.600s,that,2,en-us,126.897100s
0.88071185,,0.91283858,119.600s,119.100s,have,2,en-us,126.897100s
0.88071185,,0.90464956,119.800s,119.600s,or,2,en-us,126.897100s
0.88071185,,0.90464967,120s,119.800s,these,2,en-us,126.897100s
0.88071185,,0.90448087,120.300s,120s,away,2,en-us,126.897100s
0.88071185,,0.91283858,120.800s,120.300s,that,2,en-us,126.897100s
0.88071185,,0.72616935,121.600s,121.300s,there,2,en-us,126.897100s
0.88071185,,0.72616935,121.800s,121.600s,are,2,en-us,126.897100s
0.88071185,,0.88196522,122.500s,121.900s,more,2,en-us,126.897100s
0.88071185,,0.49071035,123.200s,122.500s,populous,2,en-us,126.897100s
0.88071185,,0.78517753,124.300s,123.600s,proportion,2,en-us,126.897100s
0.88071185,,0.5773229,124.600s,124.300s,of,2,en-us,126.897100s
0.88071185,,0.91283858,124.900s,124.600s,Korean,2,en-us,126.897100s
0.88071185,,0.66565579,125.600s,124.900s,population,2,en-us,126.897100s
0.88071185,,0.71843916,126s,125.600s,so,2,en-us,126.897100s
0.88071185,,0.70549238,126.100s,126s,I,2,en-us,126.897100s
0.88071185,,0.6914134,126.600s,126.100s,just,2,en-us,126.897100s
0.71747935, thing that if you just do four,0.6078251,127.900s,127.500s,thing,1,en-us,132.138958s
0.71747935,,0.72681057,128.400s,127.900s,that,1,en-us,132.138958s
0.71747935,,0.88985115,128.700s,128.400s,if,1,en-us,132.138958s
0.71747935,,0.7097944,129.300s,128.700s,you,1,en-us,132.138958s
0.71747935,,0.64964789,130.500s,129.900s,just,1,en-us,132.138958s
0.71747935,,0.72681057,131s,130.500s,do,1,en-us,132.138958s
0.71747935,,0.7116155,131.700s,131s,four,1,en-us,132.138958s
0.51967484, I think that if you just do four,0.36182031,127.700s,127.600s,I,2,en-us,132.199095s
0.51967484,,0.35079032,127.900s,127.700s,think,2,en-us,132.199095s
0.51967484,,0.62399763,128.400s,127.900s,that,2,en-us,132.199095s
0.51967484,,0.72484642,128.700s,128.400s,if,2,en-us,132.199095s
0.51967484,,0.39632168,129.300s,128.700s,you,2,en-us,132.199095s
0.51967484,,0.47929367,130.500s,129.900s,just,2,en-us,132.199095s
0.51967484,,0.59879392,131s,130.500s,do,2,en-us,132.199095s
0.51967484,,0.62153494,131.700s,131s,four,2,en-us,132.199095s
0.89288586, follow the convention is not the best way to be the good just for the country but you have to look and take care of your relation also so it's just like,0.91283858,133.600s,133.200s,follow,1,en-us,145.679593s
0.89288586,,0.91283858,133.700s,133.600s,the,1,en-us,145.679593s
0.89288586,,0.91283858,134.600s,133.700s,convention,1,en-us,145.679593s
0.89288586,,0.91283858,135.100s,134.700s,is,1,en-us,145.679593s
0.89288586,,0.91283858,136s,135.600s,not,1,en-us,145.679593s
0.89288586,,0.91283858,136.200s,136s,the,1,en-us,145.679593s
0.89288586,,0.91283858,136.600s,136.200s,best,1,en-us,145.679593s
0.89288586,,0.91283858,136.900s,136.600s,way,1,en-us,145.679593s
0.89288586,,0.91283858,137.500s,136.900s,to,1,en-us,145.679593s
0.89288586,,0.91283858,138.100s,137.900s,be,1,en-us,145.679593s
0.89288586,,0.91283858,138.600s,138.100s,the,1,en-us,145.679593s
0.89288586,,0.91283858,139.500s,138.900s,good,1,en-us,145.679593s
0.89288586,,0.91283858,140.100s,139.900s,just,1,en-us,145.679593s
0.89288586,,0.91283858,140.300s,140.100s,for,1,en-us,145.679593s
0.89288586,,0.91283858,140.400s,140.300s,the,1,en-us,145.679593s
0.89288586,,0.91283858,141s,140.400s,country,1,en-us,145.679593s
0.89288586,,0.91283858,141.500s,141.300s,but,1,en-us,145.679593s
0.89288586,,0.91283858,141.600s,141.500s,you,1,en-us,145.679593s
0.89288586,,0.91283858,141.700s,141.600s,have,1,en-us,145.679593s
0.89288586,,0.91283858,141.900s,141.700s,to,1,en-us,145.679593s
0.89288586,,0.91283858,142.200s,141.900s,look,1,en-us,145.679593s
0.89288586,,0.91283858,142.700s,142.500s,and,1,en-us,145.679593s
0.89288586,,0.91283858,142.800s,142.700s,take,1,en-us,145.679593s
0.89288586,,0.91283858,143.100s,142.800s,care,1,en-us,145.679593s
0.89288586,,0.91283858,143.200s,143.100s,of,1,en-us,145.679593s
0.89288586,,0.91283858,143.400s,143.200s,your,1,en-us,145.679593s
0.89288586,,0.91283858,143.900s,143.400s,relation,1,en-us,145.679593s
0.89288586,,0.91283858,144.300s,143.900s,also,1,en-us,145.679593s
0.89288586,,0.66743594,144.500s,144.300s,so,1,en-us,145.679593s
0.89288586,,0.91283858,144.600s,144.500s,it's,1,en-us,145.679593s
0.89288586,,0.69213349,144.800s,144.600s,just,1,en-us,145.679593s
0.89288586,,0.74046361,145.200s,144.800s,like,1,en-us,145.679593s
0.89289218, follow the convention is not the best way to be the good just for the country but you have to look and take care your place and also it was like,0.91283858,133.600s,133.300s,follow,2,en-us,145.689617s
0.89289218,,0.91283858,133.700s,133.600s,the,2,en-us,145.689617s
0.89289218,,0.91283858,134.600s,133.700s,convention,2,en-us,145.689617s
0.89289218,,0.91283858,135.100s,134.700s,is,2,en-us,145.689617s
0.89289218,,0.91283858,136s,135.600s,not,2,en-us,145.689617s
0.89289218,,0.91283858,136.200s,136s,the,2,en-us,145.689617s
0.89289218,,0.91283858,136.600s,136.200s,best,2,en-us,145.689617s
0.89289218,,0.91283858,136.900s,136.600s,way,2,en-us,145.689617s
0.89289218,,0.91283858,137.500s,136.900s,to,2,en-us,145.689617s
0.89289218,,0.91283858,138.100s,137.800s,be,2,en-us,145.689617s
0.89289218,,0.91283858,138.600s,138.100s,the,2,en-us,145.689617s
0.89289218,,0.83020341,139.500s,138.900s,good,2,en-us,145.689617s
0.89289218,,0.88367552,140.100s,139.900s,just,2,en-us,145.689617s
0.89289218,,0.91283858,140.300s,140.100s,for,2,en-us,145.689617s
0.89289218,,0.91283858,140.400s,140.300s,the,2,en-us,145.689617s
0.89289218,,0.87906891,141s,140.400s,country,2,en-us,145.689617s
0.89289218,,0.91283858,141.400s,141.300s,but,2,en-us,145.689617s
0.89289218,,0.91283858,141.500s,141.400s,you,2,en-us,145.689617s
0.89289218,,0.91283858,141.700s,141.500s,have,2,en-us,145.689617s
0.89289218,,0.91283858,141.800s,141.700s,to,2,en-us,145.689617s
0.89289218,,0.877047,142.300s,141.800s,look,2,en-us,145.689617s
0.89289218,,0.91283858,142.700s,142.500s,and,2,en-us,145.689617s
0.89289218,,0.91283858,142.900s,142.700s,take,2,en-us,145.689617s
0.89289218,,0.90448016,143.200s,142.900s,care,2,en-us,145.689617s
0.89289218,,0.91283858,143.400s,143.200s,your,2,en-us,145.689617s
0.89289218,,0.91283858,143.700s,143.400s,place,2,en-us,145.689617s
0.89289218,,0.90940666,143.900s,143.700s,and,2,en-us,145.689617s
0.89289218,,0.86922884,144.400s,143.900s,also,2,en-us,145.689617s
0.89289218,,0.78053403,144.600s,144.400s,it,2,en-us,145.689617s
0.89289218,,0.75204617,144.800s,144.600s,was,2,en-us,145.689617s
0.89289218,,0.82435811,145.200s,144.800s,like,2,en-us,145.689617s
0.91283858, if you,0.91283858,147.100s,146.900s,if,1,en-us,148.445852s
0.91283858,,0.91283858,147.900s,147.100s,you,1,en-us,148.445852s
0.91283858, if you,0.91283858,147.200s,146.900s,if,2,en-us,148.465898s
0.91283858,,0.91283858,147.800s,147.200s,you,2,en-us,148.465898s
0.91283858, listen your people first,0.91283858,150.200s,149.700s,listen,1,en-us,152.104129s
0.91283858,,0.91283858,150.700s,150.200s,your,1,en-us,152.104129s
0.91283858,,0.91283858,151.300s,150.800s,people,1,en-us,152.104129s
0.91283858,,0.91283858,151.900s,151.300s,first,1,en-us,152.104129s
0.91283858, listen your people first,0.91283858,150.200s,149.700s,listen,2,en-us,152.124175s
0.91283858,,0.91283858,150.700s,150.200s,your,2,en-us,152.124175s
0.91283858,,0.91283858,151.300s,150.700s,people,2,en-us,152.124175s
0.91283858,,0.91283858,151.800s,151.300s,first,2,en-us,152.124175s
0.88382757, it will be good so I think it's not good if we accept all yemenis gratuities at Jeju Island yeah,0.91283858,153.200s,152.900s,it,1,en-us,162.056646s
0.88382757,,0.91283858,153.300s,153.200s,will,1,en-us,162.056646s
0.88382757,,0.91283858,153.500s,153.300s,be,1,en-us,162.056646s
0.88382757,,0.91283858,153.900s,153.500s,good,1,en-us,162.056646s
0.88382757,,0.91283858,154.100s,153.900s,so,1,en-us,162.056646s
0.88382757,,0.91283858,154.200s,154.100s,I,1,en-us,162.056646s
0.88382757,,0.91283858,154.500s,154.200s,think,1,en-us,162.056646s
0.88382757,,0.91283858,154.700s,154.500s,it's,1,en-us,162.056646s
0.88382757,,0.91283858,155s,154.700s,not,1,en-us,162.056646s
0.88382757,,0.91283858,155.300s,155s,good,1,en-us,162.056646s
0.88382757,,0.91283858,155.700s,155.300s,if,1,en-us,162.056646s
0.88382757,,0.91283858,156.300s,156s,we,1,en-us,162.056646s
0.88382757,,0.91283858,156.700s,156.300s,accept,1,en-us,162.056646s
0.88382757,,0.91283858,157s,156.700s,all,1,en-us,162.056646s
0.88382757,,0.91283858,157.700s,157s,yemenis,1,en-us,162.056646s
0.88382757,,0.9089449,158.800s,158.100s,gratuities,1,en-us,162.056646s
0.88382757,,0.72107804,159.100s,159s,at,1,en-us,162.056646s
0.88382757,,0.90046251,159.500s,159.100s,Jeju,1,en-us,162.056646s
0.88382757,,0.72689408,159.900s,159.500s,Island,1,en-us,162.056646s
0.88382757,,0.72659075,161.100s,160.600s,yeah,1,en-us,162.056646s
0.72193283, it will be good so I think is not do it if we accept all yemenis refugees at they dryer yea but I think in do appropriate of the other refugees in Korean bioderma Co tested actually it's just 2.4% from 1994 the sin that is the first time that Korea and South Korea and,0.91283858,153.200s,152.900s,it,2,en-us,182.623178s
0.72193283,,0.91283858,153.300s,153.200s,will,2,en-us,182.623178s
0.72193283,,0.91283858,153.600s,153.300s,be,2,en-us,182.623178s
0.72193283,,0.91283858,153.900s,153.600s,good,2,en-us,182.623178s
0.72193283,,0.91283858,154.100s,153.900s,so,2,en-us,182.623178s
0.72193283,,0.91283858,154.200s,154.100s,I,2,en-us,182.623178s
0.72193283,,0.91283858,154.500s,154.200s,think,2,en-us,182.623178s
0.72193283,,0.72081721,154.700s,154.500s,is,2,en-us,182.623178s
0.72193283,,0.7587505,155s,154.700s,not,2,en-us,182.623178s
0.72193283,,0.80402642,155.100s,155s,do,2,en-us,182.623178s
0.72193283,,0.75108355,155.300s,155.100s,it,2,en-us,182.623178s
0.72193283,,0.7820915,155.700s,155.300s,if,2,en-us,182.623178s
0.72193283,,0.76001811,156.300s,156s,we,2,en-us,182.623178s
0.72193283,,0.91283858,156.700s,156.300s,accept,2,en-us,182.623178s
0.72193283,,0.90176642,157s,156.700s,all,2,en-us,182.623178s
0.72193283,,0.73788446,157.700s,157s,yemenis,2,en-us,182.623178s
0.72193283,,0.90604955,158.900s,158.100s,refugees,2,en-us,182.623178s
0.72193283,,0.91283858,159.100s,159s,at,2,en-us,182.623178s
0.72193283,,0.80928373,159.300s,159.100s,they,2,en-us,182.623178s
0.72193283,,0.8439014,159.900s,159.300s,dryer,2,en-us,182.623178s
0.72193283,,0.7091859,161.100s,160.600s,yea,2,en-us,182.623178s
0.72193283,,0.76696086,163.200s,162.700s,but,2,en-us,182.623178s
0.72193283,,0.91283858,164.200s,164.100s,I,2,en-us,182.623178s
0.72193283,,0.91283858,164.500s,164.200s,think,2,en-us,182.623178s
0.72193283,,0.77663189,164.600s,164.500s,in,2,en-us,182.623178s
0.72193283,,0.75158471,165.200s,164.600s,do,2,en-us,182.623178s
0.72193283,,0.91283858,166.600s,165.400s,appropriate,2,en-us,182.623178s
0.72193283,,0.91257149,167.300s,167s,of,2,en-us,182.623178s
0.72193283,,0.3666338,167.400s,167.300s,the,2,en-us,182.623178s
0.72193283,,0.35681713,167.900s,167.400s,other,2,en-us,182.623178s
0.72193283,,0.71362036,169.600s,168.900s,refugees,2,en-us,182.623178s
0.72193283,,0.62537783,170.100s,169.700s,in,2,en-us,182.623178s
0.72193283,,0.91283858,170.600s,170.100s,Korean,2,en-us,182.623178s
0.72193283,,0.374484,171.300s,170.600s,bioderma,2,en-us,182.623178s
0.72193283,,0.375,171.500s,171.300s,Co,2,en-us,182.623178s
0.72193283,,0.375,172.100s,171.500s,tested,2,en-us,182.623178s
0.72193283,,0.91283858,172.800s,172.400s,actually,2,en-us,182.623178s
0.72193283,,0.37391555,173s,172.800s,it's,2,en-us,182.623178s
0.72193283,,0.35846442,173.500s,173s,just,2,en-us,182.623178s
0.72193283,,0.91283858,175.100s,174.600s,2.4%,2,en-us,182.623178s
0.72193283,,0.4347356,177.300s,177.100s,from,2,en-us,182.623178s
0.72193283,,0.6956569,178.500s,177.300s,1994,2,en-us,182.623178s
0.72193283,,0.71337831,179.100s,178.900s,the,2,en-us,182.623178s
0.72193283,,0.91283858,179.300s,179.100s,sin,2,en-us,182.623178s
0.72193283,,0.3670918,179.800s,179.300s,that,2,en-us,182.623178s
0.72193283,,0.71337831,180.200s,180.100s,is,2,en-us,182.623178s
0.72193283,,0.64357287,180.300s,180.200s,the,2,en-us,182.623178s
0.72193283,,0.91283858,180.600s,180.300s,first,2,en-us,182.623178s
0.72193283,,0.49120849,180.900s,180.600s,time,2,en-us,182.623178s
0.72193283,,0.34887937,181.300s,180.900s,that,2,en-us,182.623178s
0.72193283,,0.91283858,181.700s,181.300s,Korea,2,en-us,182.623178s
0.72193283,,0.53267354,181.800s,181.700s,and,2,en-us,182.623178s
0.72193283,,0.91283858,182s,181.800s,South,2,en-us,182.623178s
0.72193283,,0.45494837,182.100s,182s,Korea,2,en-us,182.623178s
0.72193283,,0.35493124,182.400s,182.100s,and,2,en-us,182.623178s
0.73828775, but I think do appropriate of the refugees in Korean butter with your vested actually is just 2.4% from 1994 the sin that the first time that Korea and South Korean government except the a refugee and but,0.91283858,163.100s,162.600s,but,1,en-us,187.824945s
0.73828775,,0.91283858,164.100s,164s,I,1,en-us,187.824945s
0.73828775,,0.91283858,164.600s,164.100s,think,1,en-us,187.824945s
0.73828775,,0.91283858,165.200s,164.600s,do,1,en-us,187.824945s
0.73828775,,0.91283858,166.600s,165.300s,appropriate,1,en-us,187.824945s
0.73828775,,0.91283858,167.200s,167s,of,1,en-us,187.824945s
0.73828775,,0.76511049,167.900s,167.200s,the,1,en-us,187.824945s
0.73828775,,0.91283858,169.500s,168.800s,refugees,1,en-us,187.824945s
0.73828775,,0.89017016,170.100s,169.700s,in,1,en-us,187.824945s
0.73828775,,0.83582383,170.500s,170.100s,Korean,1,en-us,187.824945s
0.73828775,,0.62871289,171s,170.500s,butter,1,en-us,187.824945s
0.73828775,,0.85703105,171.300s,171s,with,1,en-us,187.824945s
0.73828775,,0.73357815,171.500s,171.300s,your,1,en-us,187.824945s
0.73828775,,0.72417086,172.200s,171.500s,vested,1,en-us,187.824945s
0.73828775,,0.70908487,172.700s,172.400s,actually,1,en-us,187.824945s
0.73828775,,0.67435491,173s,172.700s,is,1,en-us,187.824945s
0.73828775,,0.54374671,173.500s,173s,just,1,en-us,187.824945s
0.73828775,,0.91283858,175.100s,174.500s,2.4%,1,en-us,187.824945s
0.73828775,,0.61572212,177.300s,177s,from,1,en-us,187.824945s
0.73828775,,0.72368461,178.500s,177.300s,1994,1,en-us,187.824945s
0.73828775,,0.91283858,179s,178.900s,the,1,en-us,187.824945s
0.73828775,,0.7010861,179.200s,179s,sin,1,en-us,187.824945s
0.73828775,,0.47693935,179.800s,179.200s,that,1,en-us,187.824945s
0.73828775,,0.69569451,180.300s,180.100s,the,1,en-us,187.824945s
0.73828775,,0.76330459,180.600s,180.300s,first,1,en-us,187.824945s
0.73828775,,0.84288633,180.800s,180.600s,time,1,en-us,187.824945s
0.73828775,,0.43494505,181.200s,180.800s,that,1,en-us,187.824945s
0.73828775,,0.91283858,181.600s,181.200s,Korea,1,en-us,187.824945s
0.73828775,,0.48434266,181.700s,181.600s,and,1,en-us,187.824945s
0.73828775,,0.91283858,181.900s,181.700s,South,1,en-us,187.824945s
0.73828775,,0.71773797,182.100s,181.900s,Korean,1,en-us,187.824945s
0.73828775,,0.61459798,182.600s,182.100s,government,1,en-us,187.824945s
0.73828775,,0.72109181,182.900s,182.600s,except,1,en-us,187.824945s
0.73828775,,0.53281265,183.400s,182.900s,the,1,en-us,187.824945s
0.73828775,,0.34883893,184s,183.800s,a,1,en-us,187.824945s
0.73828775,,0.71773797,184.600s,184s,refugee,1,en-us,187.824945s
0.73828775,,0.57048285,185.900s,185.300s,and,1,en-us,187.824945s
0.73828775,,0.69002849,187.100s,186.600s,but,1,en-us,187.824945s
0.8425113, except the a refugee and but actually it's fun up to none up until now the government also consider voice of the South Korean citizens and by that by the consider that they requirement already put their dmn citizen remains traveler a citizen that want to come in to Curry,0.91283858,183s,182.700s,except,2,en-us,212.601001s
0.8425113,,0.91283858,183.400s,183s,the,2,en-us,212.601001s
0.8425113,,0.91283858,184s,183.900s,a,2,en-us,212.601001s
0.8425113,,0.91283858,184.600s,184s,refugee,2,en-us,212.601001s
0.8425113,,0.91283858,185.900s,185.200s,and,2,en-us,212.601001s
0.8425113,,0.91283858,187.100s,186.600s,but,2,en-us,212.601001s
0.8425113,,0.91283858,188.700s,188.300s,actually,2,en-us,212.601001s
0.8425113,,0.91283858,188.900s,188.700s,it's,2,en-us,212.601001s
0.8425113,,0.91283858,189.200s,188.900s,fun,2,en-us,212.601001s
0.8425113,,0.91283858,189.500s,189.300s,up,2,en-us,212.601001s
0.8425113,,0.91283858,189.700s,189.500s,to,2,en-us,212.601001s
0.8425113,,0.70835656,190.200s,189.700s,none,2,en-us,212.601001s
0.8425113,,0.91283858,190.400s,190.200s,up,2,en-us,212.601001s
0.8425113,,0.91283858,190.600s,190.400s,until,2,en-us,212.601001s
0.8425113,,0.72085869,191.100s,190.600s,now,2,en-us,212.601001s
0.8425113,,0.75870758,191.600s,191.300s,the,2,en-us,212.601001s
0.8425113,,0.75486594,192.300s,191.600s,government,2,en-us,212.601001s
0.8425113,,0.72604221,193.400s,192.300s,also,2,en-us,212.601001s
0.8425113,,0.75059271,194.500s,193.500s,consider,2,en-us,212.601001s
0.8425113,,0.90531886,195.100s,194.700s,voice,2,en-us,212.601001s
0.8425113,,0.75059259,195.600s,195.100s,of,2,en-us,212.601001s
0.8425113,,0.91283858,196s,195.900s,the,2,en-us,212.601001s
0.8425113,,0.91206998,196.300s,196s,South,2,en-us,212.601001s
0.8425113,,0.91206998,196.500s,196.300s,Korean,2,en-us,212.601001s
0.8425113,,0.90249079,197.100s,196.500s,citizens,2,en-us,212.601001s
0.8425113,,0.71939653,198.500s,197.800s,and,2,en-us,212.601001s
0.8425113,,0.91283858,198.800s,198.600s,by,2,en-us,212.601001s
0.8425113,,0.83293283,199.200s,198.800s,that,2,en-us,212.601001s
0.8425113,,0.75059259,199.700s,199.200s,by,2,en-us,212.601001s
0.8425113,,0.72714031,200.200s,199.900s,the,2,en-us,212.601001s
0.8425113,,0.91283858,200.600s,200.200s,consider,2,en-us,212.601001s
0.8425113,,0.73524892,200.900s,200.600s,that,2,en-us,212.601001s
0.8425113,,0.72891867,201.400s,200.900s,they,2,en-us,212.601001s
0.8425113,,0.91283858,202.600s,202s,requirement,2,en-us,212.601001s
0.8425113,,0.75698388,203.400s,202.600s,already,2,en-us,212.601001s
0.8425113,,0.91283858,204.200s,204s,put,2,en-us,212.601001s
0.8425113,,0.76664048,204.900s,204.200s,their,2,en-us,212.601001s
0.8425113,,0.72917211,206.500s,205.900s,dmn,2,en-us,212.601001s
0.8425113,,0.87645704,207.400s,206.700s,citizen,2,en-us,212.601001s
0.8425113,,0.82815313,208.600s,208.100s,remains,2,en-us,212.601001s
0.8425113,,0.90120715,209.100s,208.600s,traveler,2,en-us,212.601001s
0.8425113,,0.91283858,209.200s,209.100s,a,2,en-us,212.601001s
0.8425113,,0.90499485,209.700s,209.200s,citizen,2,en-us,212.601001s
0.8425113,,0.70451885,210.200s,209.700s,that,2,en-us,212.601001s
0.8425113,,0.91283858,210.800s,210.500s,want,2,en-us,212.601001s
0.8425113,,0.72361875,211.400s,210.800s,to,2,en-us,212.601001s
0.8425113,,0.80772048,211.800s,211.600s,come,2,en-us,212.601001s
0.8425113,,0.74746299,212s,211.800s,in,2,en-us,212.601001s
0.8425113,,0.91283858,212.200s,212s,to,2,en-us,212.601001s
0.8425113,,0.91283858,212.400s,212.200s,Curry,2,en-us,212.601001s
0.89703178, actually it's fun up to none up until now the government also consider walls of the South Korean citizens and by that by the consider that they are requirement already put their game in citizen I already miss traveler or citizen that want to come into Korean have to get some result before but so I think this,0.91283858,188.800s,188.400s,actually,1,en-us,218.103450s
0.89703178,,0.91283858,189s,188.800s,it's,1,en-us,218.103450s
0.89703178,,0.91283858,189.300s,189s,fun,1,en-us,218.103450s
0.89703178,,0.91283858,189.600s,189.300s,up,1,en-us,218.103450s
0.89703178,,0.91283858,189.800s,189.600s,to,1,en-us,218.103450s
0.89703178,,0.91283858,190.200s,189.800s,none,1,en-us,218.103450s
0.89703178,,0.91283858,190.400s,190.200s,up,1,en-us,218.103450s
0.89703178,,0.91283858,190.700s,190.400s,until,1,en-us,218.103450s
0.89703178,,0.91283858,191.200s,190.700s,now,1,en-us,218.103450s
0.89703178,,0.91283858,191.700s,191.300s,the,1,en-us,218.103450s
0.89703178,,0.91283858,192.300s,191.700s,government,1,en-us,218.103450s
0.89703178,,0.91283858,193.500s,192.300s,also,1,en-us,218.103450s
0.89703178,,0.91283858,194.600s,193.500s,consider,1,en-us,218.103450s
0.89703178,,0.91283858,195.200s,194.800s,walls,1,en-us,218.103450s
0.89703178,,0.91283858,195.700s,195.200s,of,1,en-us,218.103450s
0.89703178,,0.91283858,196.100s,196s,the,1,en-us,218.103450s
0.89703178,,0.91283858,196.300s,196.100s,South,1,en-us,218.103450s
0.89703178,,0.91283858,196.500s,196.300s,Korean,1,en-us,218.103450s
0.89703178,,0.91283858,197.200s,196.500s,citizens,1,en-us,218.103450s
0.89703178,,0.91283858,198.600s,197.700s,and,1,en-us,218.103450s
0.89703178,,0.91283858,198.800s,198.600s,by,1,en-us,218.103450s
0.89703178,,0.91283858,199.300s,198.800s,that,1,en-us,218.103450s
0.89703178,,0.91283858,199.800s,199.300s,by,1,en-us,218.103450s
0.89703178,,0.91283858,200.200s,200s,the,1,en-us,218.103450s
0.89703178,,0.91283858,200.600s,200.200s,consider,1,en-us,218.103450s
0.89703178,,0.91283858,201s,200.600s,that,1,en-us,218.103450s
0.89703178,,0.91283858,201.500s,201s,they,1,en-us,218.103450s
0.89703178,,0.91283858,202.100s,202s,are,1,en-us,218.103450s
0.89703178,,0.91283858,202.700s,202.100s,requirement,1,en-us,218.103450s
0.89703178,,0.91283858,203.500s,202.700s,already,1,en-us,218.103450s
0.89703178,,0.91283858,204.300s,204s,put,1,en-us,218.103450s
0.89703178,,0.91283858,204.900s,204.300s,their,1,en-us,218.103450s
0.89703178,,0.91283858,206.200s,206s,game,1,en-us,218.103450s
0.89703178,,0.91283858,206.600s,206.200s,in,1,en-us,218.103450s
0.89703178,,0.91283858,207.500s,206.800s,citizen,1,en-us,218.103450s
0.89703178,,0.91283858,208.100s,208s,I,1,en-us,218.103450s
0.89703178,,0.91283858,208.400s,208.100s,already,1,en-us,218.103450s
0.89703178,,0.91283858,208.700s,208.400s,miss,1,en-us,218.103450s
0.89703178,,0.91283858,209.200s,208.700s,traveler,1,en-us,218.103450s
0.89703178,,0.91283858,209.300s,209.200s,or,1,en-us,218.103450s
